Year	Species	Gear	Metric Tons	Pounds	$
1953	SEA BASS	Nets	11.2	24800	4020
1953	SEA BASS	Lines	171.1	377100	62193
1953	SEA BASS	Nets	40.9	90200	26506
1953	SEA BASS	Trawls	1.1	2400	651
1953	SEA BASS	Nets	310.0	683500	191390
1953	SEA BASS	Lines	44.1	97300	26542
1953	SEAWEED	Unspecified Gear	114895.2	253298000	3890657
1953	SHAD	Nets	275.9	608200	42758
1953	SHARK	Nets	1.9	4200	608
1953	SHARK	Trawls	21.0	46200	5637
1953	SHARK	Nets	125.6	277000	35334
1953	SHARK	Lines	23.9	52700	6053
1953	SHARK	Brail Or Scoop	1.5	3400	486
1953	SHARK	Harpoons	30.0	66200	8012
1953	SHEEPHEAD	Pots and Traps And Traps	11.7	25700	2285
1953	SHEEPHEAD	Nets	1.6	3600	298
1953	SHEEPHEAD	Lines	2.8	6200	511
1953	SHRIMP	Nets	85.6	188700	13209
1953	SHRIMP	Trawls	246.6	543600	38565
1953	SHRIMP	Trawls	131.4	289600	29907
1953	SHRIMP	Pots and Traps And Traps	0.2	400	113
1953	SKATE	Trawls	183.6	404700	9155
1953	SKATE	Nets	0.8	1800	154
1953	SKATE	Lines	4.2	9300	803
1953	SMELT	Nets	7.4	16400	2056
1953	SMELT	Trawls	0.5	1100	121
1953	SMELT	Nets	3.1	6900	859
1953	SMELT	Nets	70.2	154800	18044
1953	SMELT	Nets	154.4	340500	21849
1953	SMELT	Nets	102.0	224900	16048
1953	SMELT	Nets	46.2	101900	7198
1953	SMELT	Brail Or Scoop	1.3	2800	164
1953	SOLE	Trawls	7850.4	17306900	1018747
1953	SOLE	Nets	16.3	36000	2778
1953	SOLE	Lines	83.8	184800	14206
1953	SPLITTAIL	Trawls	0.4	900	276
1953	SPOTTED CABRILLA	Lines	184.9	407600	66485
1953	SQUID	Nets	4044.9	8917400	205545
1953	SURFPERCHES	Nets	41.3	91000	14393
1953	SURFPERCHES	Trawls	8.8	19400	2802
1953	SURFPERCHES	Nets	49.6	109400	17317
1953	SURFPERCHES	Lines	32.5	71700	12638
1953	SURFPERCHES	Nets	1.2	2600	387
1953	SURFPERCHES	Brail Or Scoop	1.1	2400	435
1953	SWORDFISH	Harpoons	64.8	142800	67765
1953	TOMCOD	Trawls	0.2	500	21
1953	TUNA	Nets	0.5	1000	200
1953	TUNA	Lines	15346.7	33833400	6740560
1953	TUNA	Nets	4424.5	9754200	1547460
1953	TUNA	Lines	8.4	18600	2920
1953	TUNA	Nets	5286.4	11654300	1596646
1953	TUNA	Lines	50193.3	110656100	15253402
1953	TUNA	Nets	16982.7	37440100	5952960
1953	TUNA	Lines	42931.3	94646300	15159413
1953	WAHOO	Lines	11.9	26200	4134
1953	WHITEFISH	Nets	0.4	800	62
1953	WHITEFISH	Nets	0.5	1200	104
1953	WHITEFISH	Lines	1.8	4000	318
1953	YELLOWTAIL JACK	Nets	688.0	1516800	137537
1953	YELLOWTAIL JACK	Lines	1676.3	3695600	352440
1954	ABALONE	Diving Outfits	371.9	819900	376924
1954	ANCHOVY	Nets	19237.1	42410200	850527
1954	BARRACUDA	Nets	394.3	869200	134215
1954	BARRACUDA	Nets	123.7	272800	36519
1954	BARRACUDA	Lines	190.8	420600	61318
1954	BONITO	Nets	273.7	603400	49664
1954	BONITO	Nets	98.2	216500	14984
1954	BONITO	Lines	680.0	1499200	115129
1954	CABEZON	Trawls	1.5	3300	101
1954	CABEZON	Nets	0.1	200	6
1954	CABEZON	Lines	1.2	2700	88
1954	CARP	Nets	222.8	491100	26695
1954	CARP	Nets	6.8	15100	824
1954	BIVALVES	Shovels	6.0	13300	17255
1954	CRAB	Pots and Traps And Traps	17.7	39100	2534
1954	CRAB	Trawls	175.9	387800	57115
1954	CRAB	Pots and Traps And Traps	3374.0	7438400	1088748
1954	CRAB	Nets	0.9	2000	398
1954	CROAKER	Nets	313.8	691800	34344
1954	CROAKER	Trawls	5.7	12500	597
1954	CROAKER	Nets	38.6	85200	5893
1954	CROAKER	Lines	56.4	124300	6786
1954	FINFISHES	Nets	0.4	800	223
1954	FINFISHES	Trawls	1.0	2300	93
1954	FINFISHES	Nets	0.7	1500	267
1954	FINFISHES	Lines	9.9	21800	2477
1954	FLATFISH	Trawls	212.5	468400	21162
1954	FLATFISH	Nets	1.7	3800	161
1954	FLATFISH	Lines	12.9	28400	1787
1954	FLATFISH	Trawls	79.8	175900	5314
1954	FLYINGFISHES	Nets	0.2	500	43
1954	FLYINGFISHES	Nets	6.0	13200	1026
1954	GROUPERS	Lines	236.9	522300	87691
1954	HAKE	Trawls	277.4	611500	8692
1954	FLATFISH	Nets	3.5	7800	1718
1954	FLATFISH	Trawls	79.9	176100	39553
1954	FLATFISH	Nets	197.1	434500	88277
1954	FLATFISH	Lines	19.5	42900	8830
1954	FLATFISH	Lines	41.1	90700	19005
1954	HERRING	Nets	406.8	896800	22550
1954	HERRING	Nets	6.8	15100	281
1954	MACKEREL	Nets	7758.6	17104600	652369
1954	MACKEREL	Trawls	28.3	62500	2130
1954	MACKEREL	Lines	37.8	83300	3355
1954	MACKEREL	Brail Or Scoop	37.8	83300	3355
1954	LINGCOD	Trawls	313.0	690100	48529
1954	LINGCOD	Nets	1.0	2300	166
1954	LINGCOD	Lines	115.6	254900	20046
1954	LOBSTER	Pots and Traps And Traps	399.0	879700	400390
1954	LOBSTER	Nets	9.8	21700	9147
1954	MACKEREL	Nets	131.2	289300	14407
1954	MACKEREL	Nets	1.6	3500	176
1954	MACKEREL	Lines	27.2	60000	2987
1954	MACKEREL	Brail Or Scoop	1485.0	3273900	102474
1954	MACKEREL	Nets	9759.2	21515200	680622
1954	MACKEREL	Lines	113.7	250700	7926
1954	BIVALVES	Shovels	0.0	100	33
1954	OCTOPUS	Trawls	5.6	12300	698
1954	OCTOPUS	Pots and Traps And Traps	6.0	13200	1561
1954	OCTOPUS	Lines	2.4	5300	399
1954	BIVALVES	Rakes	7.9	17500	29096
1954	BIVALVES	Rakes	8.4	18600	18024
1954	BIVALVES	Rakes	17.0	37400	6417
1954	PACIFIC SIERRA	Lines	0.3	600	51
1954	POMPANO	Nets	17.1	37800	12029
1954	POMPANO	Lines	3.1	6800	1712
1954	ROCK BASSES	Nets	0.1	200	29
1954	ROCK BASSES	Pots and Traps And Traps	0.1	300	46
1954	ROCK BASSES	Nets	0.0	100	24
1954	ROCK BASSES	Lines	1.1	2400	372
1954	ROCKFISHES	Trawls	3400.2	7496100	281749
1954	ROCKFISHES	Nets	37.1	81700	3498
1954	ROCKFISHES	Lines	2296.5	5062900	267379
1954	SABLEFISH	Trawls	476.9	1051300	77326
1954	SABLEFISH	Lines	592.5	1306200	95503
1954	SALMON	Nets	407.1	897400	269220
1954	SALMON	Lines	3707.9	8174500	2454151
1954	SALMON	Nets	1.6	3600	928
1954	SALMON	Lines	191.9	423100	110014
1954	SARDINE	Nets	61917.9	136504100	3700540
1954	SCULPINS	Lines	62.4	137500	29715
1954	SEA BASS	Nets	4.3	9500	1274
1954	SEA BASS	Nets	8.8	19500	2583
1954	SEA BASS	Lines	145.7	321300	42844
1954	SEA BASS	Nets	60.5	133400	27799
1954	SEA BASS	Trawls	3.3	7300	1592
1954	SEA BASS	Nets	423.2	932900	193963
1954	SEA BASS	Lines	60.1	132500	27340
1954	SEAWEED	Unspecified Gear	96358.1	212431000	3262940
1954	SHAD	Nets	334.5	737500	51845
1954	SHARK	Nets	2.7	6000	641
1954	SHARK	Trawls	23.0	50700	7436
1954	SHARK	Nets	172.9	381100	40560
1954	SHARK	Lines	33.5	73800	6935
1954	SHARK	Harpoons	117.3	258700	14638
1954	SHEEPHEAD	Pots and Traps And Traps	10.2	22400	1976
1954	SHEEPHEAD	Nets	1.4	3000	253
1954	SHEEPHEAD	Lines	1.7	3800	303
1954	SHRIMP	Nets	253.4	558600	39603
1954	SHRIMP	Trawls	84.6	186400	13330
1954	SHRIMP	Pots and Traps And Traps	1.1	2500	992
1954	SHRIMP	Trawls	134.6	296800	26950
1954	SKATE	Trawls	50.6	111500	1492
1954	SKATE	Nets	1.0	2300	173
1954	SKATE	Lines	10.2	22400	1784
1954	SMELT	Nets	31.6	69700	7564
1954	SMELT	Trawls	0.5	1000	99
1954	SMELT	Nets	2.8	6100	760
1954	SMELT	Nets	86.4	190500	20252
1954	SMELT	Nets	132.5	292100	16679
1954	SMELT	Nets	99.4	219100	15034
1954	SMELT	Nets	43.3	95500	6836
1954	SMELT	Brail Or Scoop	0.9	1900	93
1954	SOLE	Trawls	9168.2	20212200	1165147
1954	SOLE	Nets	13.2	29000	2086
1954	SOLE	Lines	110.9	244500	20599
1954	SPLITTAIL	Trawls	0.4	800	214
1954	SPOTTED CABRILLA	Lines	70.5	155500	21253
1954	SQUID	Nets	3699.2	8155200	177237
1954	SURFPERCHES	Nets	21.4	47200	8888
1954	SURFPERCHES	Trawls	6.4	14200	2285
1954	SURFPERCHES	Nets	34.2	75400	11374
1954	SURFPERCHES	Lines	17.0	37500	7904
1954	SURFPERCHES	Nets	1.0	2100	276
1954	SURFPERCHES	Brail Or Scoop	0.5	1200	260
1954	SWORDFISH	Harpoons	10.5	23100	12341
1954	TUNA	Lines	11842.2	26107300	5248377
1954	TUNA	Nets	9529.0	21007700	3550589
1954	TUNA	Lines	7.8	17100	2881
1954	TUNA	Nets	8465.9	18663900	2824349
1954	TUNA	Lines	61277.5	135092300	20520558
1954	TUNA	Nets	10019.4	22088700	3809150
1954	TUNA	Lines	44140.9	97313100	16765431
1954	WHITEFISH	Nets	0.1	200	21
1954	WHITEFISH	Nets	0.2	400	35
1954	WHITEFISH	Lines	1.4	3000	285
1954	YELLOWTAIL JACK	Nets	187.5	413300	33307
1954	YELLOWTAIL JACK	Nets	4.9	10800	872
1954	YELLOWTAIL JACK	Lines	559.1	1232700	105268
1955	ABALONE	Diving Outfits	379.8	837200	423253
1955	ANCHOVY	Nets	20272.0	44691600	596584
1955	BARRACUDA	Nets	118.3	260900	40485
1955	BARRACUDA	Nets	217.6	479800	74831
1955	BARRACUDA	Lines	180.0	396900	61608
1955	BONITO	Nets	9.6	21100	1242
1955	BONITO	Nets	9.8	21500	1255
1955	BONITO	Lines	42.8	94400	5511
1955	CABEZON	Trawls	1.5	3400	120
1955	CABEZON	Nets	0.1	200	6
1955	CABEZON	Lines	1.5	3400	123
1955	CARP	Nets	320.2	705900	42356
1955	CARP	Nets	9.9	21800	1309
1955	BIVALVES	Shovels	5.1	11200	14289
1955	CRAB	Pots and Traps And Traps	24.5	54100	3866
1955	CRAB	Trawls	64.1	141400	21886
1955	CRAB	Pots and Traps And Traps	2710.7	5975900	954007
1955	CRAB	Nets	1.0	2100	412
1955	CROAKER	Nets	154.8	341200	18297
1955	CROAKER	Trawls	12.3	27100	1917
1955	CROAKER	Nets	100.7	221900	11336
1955	CROAKER	Lines	104.2	229800	11235
1955	FINFISHES	Nets	0.0	100	5
1955	FINFISHES	Trawls	1.1	2500	105
1955	FINFISHES	Nets	0.8	1700	222
1955	FINFISHES	Lines	1.8	4000	503
1955	FLATFISH	Trawls	266.0	586500	25339
1955	FLATFISH	Lines	28.9	63700	3446
1955	FLATFISH	Trawls	339.2	747900	14975
1955	FLATFISH	Lines	0.1	300	9
1955	FLATFISH, SANDDAB	Trawls	329.2	725700	36117
1955	FLATFISH, SANDDAB	Nets	1.4	3100	233
1955	FLATFISH, SANDDAB	Lines	23.9	52700	6640
1955	FLATFISH	Trawls	45.6	100500	4380
1955	FLYINGFISHES	Nets	10.3	22600	1869
1955	GROUPERS	Lines	111.4	245500	47594
1955	HAKE	Trawls	433.5	955600	13358
1955	HAKE	Lines	1.5	3300	214
1955	HALFMOON	Nets	6.8	15100	3700
1955	HALFMOON	Lines	8.8	19300	4710
1955	FLATFISH	Nets	1.8	4000	841
1955	FLATFISH	Trawls	57.7	127100	29533
1955	FLATFISH	Nets	147.1	324200	67824
1955	FLATFISH	Lines	7.1	15700	3336
1955	FLATFISH	Trawls	16.7	36800	7549
1955	FLATFISH	Lines	23.9	52700	10173
1955	HERRING	Nets	869.2	1916300	49017
1955	HERRING	Nets	15.6	34400	837
1955	MACKEREL	Nets	14112.0	31111300	612287
1955	MACKEREL	Trawls	0.6	1300	76
1955	MACKEREL	Nets	0.1	300	12
1955	MACKEREL	Lines	117.1	258200	5530
1955	MACKEREL	Nets	0.0	100	10
1955	MACKEREL	Brail Or Scoop	1988.4	4383600	93809
1955	LINGCOD	Trawls	314.8	694100	49891
1955	LINGCOD	Nets	1.5	3400	234
1955	LINGCOD	Lines	121.3	267500	21369
1955	LOBSTER	Pots and Traps And Traps	376.7	830500	419565
1955	LOBSTER	Nets	13.0	28600	14154
1955	MACKEREL	Nets	8755.3	19301900	438844
1955	MACKEREL	Nets	0.8	1700	73
1955	MACKEREL	Lines	117.9	260000	6500
1955	MACKEREL	Brail Or Scoop	1699.4	3746600	86171
1955	OCTOPUS	Nets	0.1	200	23
1955	OCTOPUS	Trawls	6.5	14300	753
1955	OCTOPUS	Pots and Traps And Traps	3.1	6900	678
1955	OCTOPUS	Lines	2.3	5000	283
1955	OPALEYE	Nets	1.2	2700	405
1955	OPALEYE	Lines	1.5	3400	515
1955	BIVALVES	Rakes	8.9	19700	36188
1955	BIVALVES	Rakes	1.1	2400	3007
1955	BIVALVES	Rakes	9.8	21500	19920
1955	BIVALVES	Rakes	79.2	174700	29549
1955	PACIFIC SIERRA	Lines	1.9	4200	549
1955	POMPANO	Nets	36.0	79300	19902
1955	RATFISH SPOTTED	Trawls	3.6	8000	95
1955	RATFISH SPOTTED	Nets	2.7	5900	71
1955	RATFISH SPOTTED	Lines	2.1	4600	56
1955	ROCK BASSES	Nets	0.2	500	74
1955	ROCK BASSES	Pots and Traps And Traps	0.1	200	37
1955	ROCK BASSES	Lines	2.4	5200	817
1955	ROCKFISHES	Trawls	2668.0	5881900	209708
1955	ROCKFISHES	Nets	25.9	57200	2411
1955	ROCKFISHES	Lines	3058.4	6742500	301732
1955	SABLEFISH	Trawls	394.4	869400	58620
1955	SABLEFISH	Lines	542.6	1196300	71507
1955	SALMON	Nets	1052.7	2320700	603382
1955	SALMON	Lines	4226.2	9317100	3265442
1955	SALMON	Lines	155.0	341800	85471
1955	SARDINE	Nets	66047.3	145607800	3069453
1955	SCULPINS	Lines	49.5	109200	24056
1955	SEA BASS	Nets	15.0	33000	4887
1955	SEA BASS	Lines	150.8	332500	49126
1955	SEA BASS	Nets	18.3	40300	9692
1955	SEA BASS	Trawls	1.9	4200	974
1955	SEA BASS	Nets	325.5	717600	171073
1955	SEA BASS	Lines	65.4	144200	34410
1955	SEAWEED	Unspecified Gear	112549.2	248126000	3811215
1955	SHAD	Nets	217.0	478500	29282
1955	SHARK	Trawls	31.8	70200	3931
1955	SHARK	Nets	159.7	352000	32686
1955	SHARK	Lines	27.9	61400	5413
1955	SHARK	Harpoons	41.9	92300	6045
1955	SHEEPHEAD	Pots and Traps And Traps	5.1	11200	806
1955	SHEEPHEAD	Nets	0.3	700	65
1955	SHEEPHEAD	Lines	0.6	1300	88
1955	SHRIMP	Nets	314.7	693700	51678
1955	SHRIMP	Pots and Traps And Traps	0.5	1200	466
1955	SHRIMP	Trawls	375.4	827700	70979
1955	SKATE	Trawls	65.9	145200	1846
1955	SKATE	Nets	0.8	1700	160
1955	SKATE	Lines	2.6	5700	411
1955	SMELT	Nets	26.3	57900	3958
1955	SMELT	Trawls	0.5	1000	85
1955	SMELT	Nets	1.2	2600	292
1955	SMELT	Nets	69.4	153100	13316
1955	SMELT	Nets	148.6	327700	19035
1955	SMELT	Nets	146.4	322800	17163
1955	SMELT	Nets	58.8	129600	7363
1955	SOLE	Trawls	3709.9	8178900	395235
1955	SOLE	Nets	0.1	200	4
1955	SOLE	Lines	2.9	6300	213
1955	SOLE	Trawls	1828.2	4030500	232537
1955	SOLE	Nets	8.0	17600	1250
1955	SOLE	Lines	39.4	86800	5810
1955	SOLE	Trawls	1614.7	3559700	315658
1955	SOLE	Nets	1.7	3800	384
1955	SOLE	Lines	25.1	55300	5268
1955	SOLE	Trawls	488.9	1077900	53531
1955	SOLE	Nets	0.7	1600	78
1955	SOLE	Lines	6.8	14900	730
1955	SOLE	Trawls	41.4	91200	7843
1955	SOLE	Lines	0.6	1400	121
1955	SOLE	Trawls	6.1	13500	926
1955	SOLE	Nets	0.3	600	44
1955	SOLE	Lines	2.7	6000	637
1955	SPLITTAIL	Trawls	0.7	1600	490
1955	SPOTTED CABRILLA	Lines	45.7	100700	14920
1955	SQUID	Nets	6473.7	14272000	234253
1955	SURFPERCHES	Nets	30.8	67800	8624
1955	SURFPERCHES	Trawls	15.0	33100	3838
1955	SURFPERCHES	Nets	12.9	28400	4042
1955	SURFPERCHES	Lines	2.6	5700	650
1955	SURFPERCHES	Nets	0.7	1500	202
1955	SWORDFISH	Harpoons	61.1	134600	58327
1955	TUNA	Lines	13155.0	29001600	4699600
1955	TUNA	Nets	6114.2	13479300	1922151
1955	TUNA	Lines	58.9	129900	18606
1955	TUNA	Nets	6241.4	13759800	1851247
1955	TUNA	Lines	39951.8	88077800	11836309
1955	TUNA	Nets	13301.8	29325100	4497863
1955	TUNA	Lines	42169.5	92966800	14247441
1955	WAHOO	Lines	10.4	22900	7722
1955	YELLOWTAIL JACK	Nets	13.7	30300	2699
1955	YELLOWTAIL JACK	Nets	0.4	800	73
1955	YELLOWTAIL JACK	Lines	60.4	133200	10689
1956	ABALONE	Diving Outfits	388.7	856900	480584
1956	ANCHOVY	Nets	25800.6	56879900	721284
1956	BARRACUDA	Nets	140.6	309900	55290
1956	BARRACUDA	Nets	136.5	301000	53299
1956	BARRACUDA	Lines	64.2	141600	25627
1956	BONITO	Nets	23.1	51000	2715
1956	BONITO	Lines	34.7	76600	4305
1956	CABEZON	Trawls	3.0	6700	281
1956	CABEZON	Lines	2.6	5700	229
1956	CARP	Nets	388.1	855600	35948
1956	BIVALVES	Shovels	4.2	9200	10989
1956	CRAB	Pots and Traps And Traps	26.9	59200	4315
1956	CRAB	Trawls	337.7	744600	93733
1956	CRAB	Pots and Traps And Traps	6142.1	13540800	1719576
1956	CROAKER	Nets	58.2	128400	4622
1956	CROAKER	Trawls	113.8	250800	13718
1956	CROAKER	Nets	5.6	12300	652
1956	CROAKER	Lines	226.3	498800	18363
1956	FINFISHES	Lines	3.5	7700	794
1956	FLATFISH	Trawls	156.4	344900	14952
1956	FLATFISH	Nets	0.7	1500	80
1956	FLATFISH	Lines	13.0	28600	1181
1956	FLATFISH	Trawls	523.0	1153100	24548
1956	FLATFISH	Lines	0.4	800	43
1956	FLATFISH, SANDDAB	Trawls	343.5	757200	40300
1956	FLATFISH, SANDDAB	Lines	14.3	31600	3958
1956	FLYINGFISHES	Nets	2.4	5400	540
1956	FLYINGFISHES	Nets	20.5	45300	4512
1956	GROUPERS	Lines	96.0	211600	39779
1956	HAKE	Trawls	624.0	1375600	21901
1956	HAKE	Lines	0.3	700	12
1956	HALFMOON	Lines	6.8	15100	3774
1956	FLATFISH	Trawls	61.4	135300	30164
1956	FLATFISH	Nets	134.2	295900	69739
1956	FLATFISH	Lines	11.2	24600	5625
1956	FLATFISH	Lines	17.7	39000	9836
1956	HERRING	Nets	773.6	1705400	47325
1956	HERRING	Nets	13.7	30300	697
1956	MACKEREL	Nets	32650.8	71982000	1452207
1956	MACKEREL	Lines	45.8	101000	2121
1956	MACKEREL	Brail Or Scoop	1668.8	3679000	77259
1956	LINGCOD	Trawls	338.3	745800	58544
1956	LINGCOD	Lines	84.1	185400	15043
1956	LOBSTER	Pots and Traps And Traps	333.8	736000	384722
1956	MACKEREL	Nets	20276.2	44701000	943464
1956	MACKEREL	Lines	85.6	188800	4214
1956	MACKEREL	Brail Or Scoop	2323.9	5123200	117834
1956	OCTOPUS	Trawls	2.7	5900	279
1956	OCTOPUS	Pots and Traps And Traps	4.4	9700	839
1956	OCTOPUS	Lines	0.3	600	26
1956	OPALEYE	Lines	1.5	3400	531
1956	BIVALVES	Combined Gears	9.0	19900	37905
1956	BIVALVES	Combined Gears	0.3	700	1369
1956	BIVALVES	Dredge	239.8	528600	73123
1956	BIVALVES	Rakes	75.9	167400	28040
1956	BIVALVES	Combined Gears	17.7	39000	37491
1956	PACIFIC SIERRA	Lines	0.5	1000	69
1956	POMPANO	Nets	34.8	76700	22522
1956	RATFISH SPOTTED	Trawls	3.7	8200	79
1956	ROCK BASSES	Lines	1.5	3400	548
1956	ROCKFISHES	Trawls	5991.7	13209400	521211
1956	ROCKFISHES	Lines	786.6	1734100	109637
1956	SABLEFISH	Trawls	1187.0	2616800	129033
1956	SABLEFISH	Lines	114.1	251600	13449
1956	SALMON	Nets	516.8	1139400	376002
1956	SALMON	Lines	4327.7	9540900	3360992
1956	SALMON	Lines	331.8	731500	197518
1956	SARDINE	Nets	31549.6	69554300	1673501
1956	SCULPINS	Lines	46.2	101800	22948
1956	SEA BASS	Lines	150.3	331300	50593
1956	SEA BASS	Nets	382.6	843400	199084
1956	SEA BASS	Lines	107.9	237900	57337
1956	SEAWEED	Unspecified Gear	106881.5	235631000	3619292
1956	SHAD	Nets	195.5	431100	27279
1956	SHARK	Trawls	83.1	183300	9742
1956	SHARK	Nets	5.0	11100	1020
1956	SHARK	Lines	50.9	112300	9437
1956	SHARK	Harpoons	353.1	778500	53811
1956	SHEEPHEAD	Pots and Traps And Traps	1.1	2500	182
1956	SHEEPHEAD	Lines	1.9	4100	289
1956	SHRIMP	Nets	326.1	719000	54354
1956	SHRIMP	Trawls	530.0	1168500	99945
1956	SHRIMP	Pots and Traps And Traps	0.5	1200	493
1956	SKATE	Trawls	77.0	169700	2233
1956	SKATE	Lines	2.8	6100	404
1956	SMELT	Nets	67.5	148800	15636
1956	SMELT	Nets	20.5	45200	2536
1956	SMELT	Nets	73.9	163000	11611
1956	SMELT	Nets	117.1	258200	19479
1956	SOLE	Trawls	3748.0	8262900	391098
1956	SOLE	Nets	0.4	900	34
1956	SOLE	Lines	2.1	4600	167
1956	SOLE	Trawls	1718.3	3788200	237147
1956	SOLE	Nets	5.9	13100	891
1956	SOLE	Lines	10.7	23600	1503
1956	SOLE	Trawls	1246.9	2748900	262358
1956	SOLE	Nets	2.9	6500	641
1956	SOLE	Lines	33.8	74600	7143
1956	SOLE	Trawls	516.8	1139300	59452
1956	SOLE	Nets	0.2	500	25
1956	SOLE	Lines	3.4	7600	488
1956	SOLE	Trawls	34.5	76000	6582
1956	SOLE	Lines	0.6	1300	119
1956	SOLE	Trawls	9.1	20100	1228
1956	SOLE	Lines	1.2	2600	197
1956	SPLITTAIL	Nets	0.0	100	13
1956	SPOTTED CABRILLA	Lines	28.8	63400	9395
1956	SQUID	Nets	8837.8	19483900	337224
1956	SURFPERCHES	Nets	27.7	61000	8967
1956	SURFPERCHES	Trawls	29.5	65100	11097
1956	SURFPERCHES	Nets	9.1	20100	2873
1956	SURFPERCHES	Lines	18.8	41400	6201
1956	SWORDFISH	Harpoons	124.8	275200	110987
1956	TUNA	Lines	16808.1	37055200	6333371
1956	TUNA	Nets	5727.1	12626000	1649587
1956	TUNA	Nets	3163.1	6973300	836770
1956	TUNA	Lines	51338.1	113180000	12985576
1956	TUNA	Nets	18191.3	40104500	5610985
1956	TUNA	Lines	49522.1	109176500	14570930
1956	WAHOO	Lines	5.6	12300	4290
1956	WHALES	Harpoons	1350.1	2976400	200623
1956	YELLOWTAIL JACK	Nets	86.2	190100	15922
1956	YELLOWTAIL JACK	Lines	82.0	180800	16084
1957	ABALONE	Diving Outfits	491.8	1084300	587320
1957	ANCHOVY	Nets	18392.2	40547500	508762
1957	BARRACUDA	Nets	39.3	86600	13423
1957	BARRACUDA	Nets	154.2	339900	52678
1957	BARRACUDA	Lines	116.1	256000	40549
1957	BONITO	Nets	20.2	44500	2666
1957	BONITO	Lines	79.2	174600	10333
1957	CABEZON	Trawls	0.3	700	30
1957	CABEZON	Lines	5.7	12500	557
1957	CARP	Nets	241.8	533100	24964
1957	BIVALVES	Rakes	0.0	100	24
1957	BIVALVES	Shovels	1.3	2900	3904
1957	BIVALVES	Combined Gears	0.4	900	1179
1957	CRAB	Pots and Traps	68.5	151100	9862
1957	CRAB	Trawls	48.3	106500	9145
1957	CRAB	Pots and Traps	8621.9	19007900	1630074
1957	FINFISHES	Trawls	0.1	300	5
1957	FINFISHES	Lines	2.3	5000	92
1957	FLATFISH	Trawls	218.7	482100	22931
1957	FLATFISH	Lines	1.9	4100	203
1957	FLATFISH	Trawls	463.4	1021700	23421
1957	FLATFISH	Lines	0.0	100	2
1957	FLATFISH, SANDDAB	Trawls	289.9	639100	36874
1957	FLATFISH, SANDDAB	Lines	17.1	37800	2156
1957	FLYINGFISHES	Nets	8.8	19500	1841
1957	GROUPERS	Lines	112.4	247700	42833
1957	HAKE	Trawls	521.0	1148600	18845
1957	HALFMOON	Lines	5.9	12900	3036
1957	FLATFISH	Trawls	43.6	96200	21788
1957	FLATFISH	Nets	104.5	230400	52986
1957	FLATFISH	Lines	22.5	49600	11419
1957	FLATFISH	Lines	11.5	25300	5528
1957	HERRING	Nets	538.9	1188100	35608
1957	MACKEREL	Nets	35563.6	78403500	1531025
1957	MACKEREL	Trawls	3.7	8200	164
1957	MACKEREL	Lines	45.4	100100	2002
1957	MACKEREL	Brail Or Scoop	1587.6	3500000	70000
1957	LINGCOD	Trawls	544.5	1200400	88099
1957	LINGCOD	Lines	181.9	401100	30117
1957	LOBSTER	Pots and Traps	293.7	647500	377406
1957	MACKEREL	Nets	25716.6	56694900	1123886
1957	MACKEREL	Lines	73.1	161200	3224
1957	MACKEREL	Brail Or Scoop	2353.1	5187700	103754
1957	OCTOPUS	Trawls	9.5	21000	1463
1957	OCTOPUS	Pots and Traps	4.1	9000	614
1957	OCTOPUS	Combined Gears	0.0	100	7
1957	OPALEYE	Lines	2.4	5200	776
1957	BIVALVES	Combined Gears	7.7	16900	32068
1957	BIVALVES	Dredge	5.0	11000	2748
1957	BIVALVES	Combined Gears	0.5	1200	300
1957	BIVALVES	Dredge	512.3	1129500	213505
1957	BIVALVES	Rakes	69.7	153600	29060
1957	BIVALVES	Combined Gears	21.3	47000	8883
1957	PACIFIC SIERRA	Lines	0.2	500	23
1957	POMPANO	Nets	34.8	76800	18334
1957	RATFISH SPOTTED	Trawls	5.3	11600	88
1957	ROCK BASSES	Lines	1.3	2800	386
1957	ROCKFISHES	Trawls	6400.0	14109400	599663
1957	ROCKFISHES	Lines	821.6	1811400	76131
1957	SABLEFISH	Trawls	567.2	1250500	83190
1957	SABLEFISH	Lines	422.7	931900	61559
1957	SALMON	Nets	145.2	320000	108480
1957	SALMON	Lines	2135.6	4708100	1596296
1957	SALMON	Nets	0.8	1700	459
1957	SALMON	Lines	212.7	468900	126606
1957	SARDINE	Nets	20802.9	45862100	1786545
1957	SAURY	Nets	53.4	117800	2016
1957	SCULPINS	Lines	34.0	74900	18998
1957	SEA BASS	Lines	110.0	242400	33652
1957	SEA BASS	Trawls	0.5	1000	181
1957	SEA BASS	Nets	609.8	1344400	246547
1957	SEA BASS	Lines	73.3	161700	29597
1957	SEAWEED	Unspecified Gear	85464.3	188414500	2894047
1957	SHAD	Nets	203.2	448000	34537
1957	SHARK	Trawls	23.7	52300	3812
1957	SHARK	Lines	142.6	314300	23007
1957	SHARK	Harpoons	163.9	361300	26467
1957	SHEEPHEAD	Pots and Traps	1.0	2100	162
1957	SHEEPHEAD	Lines	4.0	8900	682
1957	SHRIMP	Nets	87.5	192800	20658
1957	SHRIMP	Trawls	625.1	1378000	117376
1957	SKATE	Nets	1.3	2800	43
1957	SKATE	Trawls	69.0	152100	2195
1957	SKATE	Lines	6.8	15100	226
1957	SMELT	Nets	110.5	243600	24097
1957	SMELT	Nets	57.4	126600	9398
